Time,Irradiation,Temperature,Incidence_Angle,Load_Signal
2024-09-19 18:03:14,1000,25,0,0
2024-09-19 18:03:24,1000,25,0,0
2024-09-19 18:03:34,1000,25,0,0
2024-09-19 18:03:44,1000,25,0,0
2024-09-19 18:03:54,1000,25,0,0
2024-09-19 18:04:05,1000,25,0,0
2024-09-19 18:04:15,1000,25,0,0
2024-09-19 18:04:25,1000,25,0,0
2024-09-19 18:04:35,1000,25,0,0
2024-09-19 18:04:46,1000,25,0,0
2024-09-19 18:04:56,1000,25,0,0
2024-09-19 18:05:06,1000,25,0,0
2024-09-19 18:05:16,1000,25,0,0
2024-09-19 18:05:27,1000,25,0,0
2024-09-19 18:05:37,1000,25,0,0
2024-09-19 18:05:47,1000,25,0,0
2024-09-19 18:05:57,1000,25,0,0
2024-09-19 18:06:08,1000,25,0,0
2024-09-19 18:06:18,1000,25,0,0
2024-09-19 18:06:28,1000,25,0,0
2024-09-19 18:06:38,1000,25,0,0
2024-09-19 18:06:49,1000,25,0,0
2024-09-19 18:06:59,1000,25,0,0
2024-09-19 18:07:09,1000,25,0,0
2024-09-19 18:07:19,1000,25,0,0
2024-09-19 18:07:30,1000,25,0,0
2024-09-19 18:07:40,1000,25,0,0
2024-09-19 18:07:50,1000,25,0,0
2024-09-19 18:08:00,1000,25,0,0
2024-09-19 18:08:10,1000,25,0,0
2024-09-19 18:08:21,1000,25,0,0
2024-09-19 18:08:31,1000,25,0,0
2024-09-19 18:08:41,1000,25,0,0
2024-09-19 18:08:51,0,25,90,0
2024-09-19 18:09:02,0,25,90,0
2024-09-19 18:09:12,0,25,90,0
2024-09-19 18:09:22,0,25,90,0
2024-09-19 18:09:32,0,25,90,0
2024-09-19 18:09:43,0,25,90,0
2024-09-19 18:09:53,0,25,90,0
2024-09-19 18:10:03,0,25,90,0
2024-09-19 18:10:13,0,25,90,0
2024-09-19 18:10:23,0,25,90,0
2024-09-19 18:10:34,0,25,90,0
2024-09-19 18:10:44,0,25,90,0
2024-09-19 18:10:54,0,25,90,0
2024-09-19 18:11:04,0,25,90,0
2024-09-19 18:11:15,0,25,90,0
2024-09-19 18:11:25,0,25,90,0
2024-09-19 18:11:35,0,25,90,0
2024-09-19 18:11:45,0,25,90,0
2024-09-19 18:11:56,0,25,90,0
2024-09-19 18:12:06,0,25,90,0
2024-09-19 18:12:16,0,25,90,0
2024-09-19 18:12:26,0,25,90,0
2024-09-19 18:12:36,0,25,90,0
2024-09-19 18:12:47,0,25,90,0
2024-09-19 18:12:57,0,25,90,0
2024-09-19 18:13:07,0,25,90,0
2024-09-19 18:13:17,0,25,90,0
2024-09-19 18:13:28,0,25,90,0
2024-09-19 18:13:38,0,25,90,0
2024-09-19 18:13:48,0,25,90,0
2024-09-19 18:13:58,0,25,90,0
2024-09-19 18:14:09,0,25,90,0
2024-09-19 18:14:19,0,25,90,0
2024-09-19 18:14:29,0,25,90,0
2024-09-19 18:14:39,0,25,90,0
2024-09-19 18:14:49,0,25,90,0
2024-09-19 18:15:00,0,25,90,0
2024-09-19 18:15:10,0,25,90,0
2024-09-19 18:15:20,0,25,90,0
2024-09-19 18:15:30,0,25,90,0
2024-09-19 18:15:41,0,25,90,0
2024-09-19 18:15:51,0,25,90,0
2024-09-19 18:16:01,0,25,90,0
2024-09-19 18:16:11,0,25,90,0
2024-09-19 18:16:21,0,25,90,0
2024-09-19 18:16:32,0,25,90,0
2024-09-19 18:16:42,0,25,90,0
2024-09-19 18:16:52,0,25,90,0
2024-09-19 18:17:02,0,25,90,0
2024-09-19 18:17:13,0,25,90,0
2024-09-19 18:17:23,0,25,90,0
2024-09-19 18:17:33,0,25,90,0
2024-09-19 18:17:43,0,25,90,0
2024-09-19 18:17:54,0,25,90,0
2024-09-19 18:18:04,0,25,90,0
2024-09-19 18:18:14,0,25,90,0
2024-09-19 18:18:24,0,25,90,0
2024-09-19 18:18:34,0,25,90,0
2024-09-19 18:18:45,0,25,90,0
2024-09-19 18:18:55,0,25,90,0
2024-09-19 18:19:05,0,25,90,0
2024-09-19 18:19:15,0,25,90,2
2024-09-19 18:19:26,0,25,90,2
2024-09-19 18:19:36,0,25,90,2
2024-09-19 18:19:46,0,25,90,2
2024-09-19 18:19:56,0,25,90,2
2024-09-19 18:20:07,0,25,90,2
2024-09-19 18:20:17,0,25,90,2
2024-09-19 18:20:27,0,25,90,2
2024-09-19 18:20:37,0,25,90,2
2024-09-19 18:20:47,0,25,90,2
2024-09-19 18:20:58,0,25,90,2
2024-09-19 18:21:08,0,25,90,2
2024-09-19 18:21:18,0,25,90,2
2024-09-19 18:21:28,0,25,90,2
2024-09-19 18:21:39,0,25,90,2
2024-09-19 18:21:49,0,25,90,2
2024-09-19 18:21:59,0,25,90,2
2024-09-19 18:22:09,0,25,90,2
2024-09-19 18:22:19,0,25,90,2
2024-09-19 18:22:30,0,25,90,2
2024-09-19 18:22:40,0,25,90,2
2024-09-19 18:22:50,0,25,90,2
2024-09-19 18:23:00,0,25,90,2
2024-09-19 18:23:11,0,25,90,2
2024-09-19 18:23:21,0,25,90,2
2024-09-19 18:23:31,0,25,90,2
2024-09-19 18:23:41,0,25,90,2
2024-09-19 18:23:52,0,25,90,2
2024-09-19 18:24:02,0,25,90,2
2024-09-19 18:24:12,0,25,90,2
2024-09-19 18:24:22,0,25,90,2
2024-09-19 18:24:32,0,25,90,2
2024-09-19 18:24:43,0,25,90,2
2024-09-19 18:24:53,0,25,90,2
2024-09-19 18:25:03,0,25,90,2
2024-09-19 18:25:13,0,25,90,2
2024-09-19 18:25:24,0,25,90,2
2024-09-19 18:25:34,0,25,90,2
2024-09-19 18:25:44,0,25,90,2
2024-09-19 18:25:54,0,25,90,2
2024-09-19 18:26:05,0,25,90,2
2024-09-19 18:26:15,0,25,90,2
2024-09-19 18:26:25,0,25,90,2
2024-09-19 18:26:35,0,25,90,2
2024-09-19 18:26:45,0,25,90,2
2024-09-19 18:26:56,0,25,90,2
2024-09-19 18:27:06,0,25,90,2
2024-09-19 18:27:16,0,25,90,2
2024-09-19 18:27:26,0,25,90,2
2024-09-19 18:27:37,0,25,90,2
2024-09-19 18:27:47,0,25,90,2
2024-09-19 18:27:57,0,25,90,2
2024-09-19 18:28:07,0,25,90,2
2024-09-19 18:28:18,0,25,90,2
2024-09-19 18:28:28,0,25,90,2
2024-09-19 18:28:38,0,25,90,2
2024-09-19 18:28:48,0,25,90,2
2024-09-19 18:28:58,0,25,90,2
2024-09-19 18:29:09,0,25,90,2
2024-09-19 18:29:19,0,25,90,2
2024-09-19 18:29:29,0,25,90,2
2024-09-19 18:29:39,0,25,90,2
2024-09-19 18:29:50,0,25,90,2
2024-09-19 18:30:00,0,25,90,2
2024-09-19 18:30:10,0,25,90,2
2024-09-19 18:30:20,0,25,90,2
2024-09-19 18:30:30,0,25,90,2
2024-09-19 18:30:41,0,25,90,2
2024-09-19 18:30:51,0,25,90,2
2024-09-19 18:31:01,0,25,90,2
2024-09-19 18:31:11,0,25,90,2
2024-09-19 18:31:22,0,25,90,2
2024-09-19 18:31:32,0,25,90,2
2024-09-19 18:31:42,0,25,90,2
2024-09-19 18:31:52,0,25,90,2
2024-09-19 18:32:03,0,25,90,2
2024-09-19 18:32:13,0,25,90,2
2024-09-19 18:32:23,0,25,90,2
2024-09-19 18:32:33,0,25,90,2
2024-09-19 18:32:43,0,25,90,2
2024-09-19 18:32:54,0,25,90,2
2024-09-19 18:33:04,0,25,90,2
2024-09-19 18:33:14,0,25,90,2
2024-09-19 18:33:24,0,25,90,2
2024-09-19 18:33:35,0,25,90,2
2024-09-19 18:33:45,0,25,90,2
2024-09-19 18:33:55,0,25,90,0
2024-09-19 18:34:05,0,25,90,0
2024-09-19 18:34:16,0,25,90,0
2024-09-19 18:34:26,0,25,90,0
2024-09-19 18:34:36,0,25,90,0
2024-09-19 18:34:46,0,25,90,0
2024-09-19 18:34:56,0,25,90,0
2024-09-19 18:35:07,0,25,90,0
2024-09-19 18:35:17,0,25,90,0
2024-09-19 18:35:27,0,25,90,0
2024-09-19 18:35:37,0,25,90,0
2024-09-19 18:35:48,0,25,90,0
2024-09-19 18:35:58,0,25,90,0
2024-09-19 18:36:08,0,25,90,0
2024-09-19 18:36:18,0,25,90,0
2024-09-19 18:36:28,0,25,90,0
2024-09-19 18:36:39,0,25,90,0
2024-09-19 18:36:49,0,25,90,0
2024-09-19 18:36:59,0,25,90,0
2024-09-19 18:37:09,0,25,90,0
2024-09-19 18:37:20,0,25,90,0
2024-09-19 18:37:30,0,25,90,0
2024-09-19 18:37:40,0,25,90,0
2024-09-19 18:37:50,0,25,90,0
2024-09-19 18:38:01,0,25,90,0
2024-09-19 18:38:11,0,25,90,0
2024-09-19 18:38:21,0,25,90,0
2024-09-19 18:38:31,0,25,90,0
2024-09-19 18:38:41,0,25,90,0
2024-09-19 18:38:52,0,25,90,0
2024-09-19 18:39:02,0,25,90,0
2024-09-19 18:39:12,0,25,90,0
2024-09-19 18:39:22,0,25,90,0
2024-09-19 18:39:33,0,25,90,0
2024-09-19 18:39:43,0,25,90,0
2024-09-19 18:39:53,0,25,90,0
2024-09-19 18:40:03,0,25,90,0
2024-09-19 18:40:14,0,25,90,0
2024-09-19 18:40:24,0,25,90,0
2024-09-19 18:40:34,0,25,90,0
2024-09-19 18:40:44,0,25,90,0
2024-09-19 18:40:54,0,25,90,0
2024-09-19 18:41:05,0,25,90,0
2024-09-19 18:41:15,0,25,90,0
2024-09-19 18:41:25,0,25,90,0
2024-09-19 18:41:35,0,25,90,0
2024-09-19 18:41:46,0,25,90,0
2024-09-19 18:41:56,0,25,90,0
2024-09-19 18:42:06,0,25,90,0
2024-09-19 18:42:16,0,25,90,0
2024-09-19 18:42:26,0,25,90,0
2024-09-19 18:42:37,0,25,90,0
2024-09-19 18:42:47,0,25,90,0
2024-09-19 18:42:57,0,25,90,0
2024-09-19 18:43:07,0,25,90,0
2024-09-19 18:43:18,0,25,90,0
2024-09-19 18:43:28,0,25,90,0
2024-09-19 18:43:38,0,25,90,0
2024-09-19 18:43:48,1000,25,0,0
2024-09-19 18:43:59,1000,25,0,0
2024-09-19 18:44:09,1000,25,0,0
2024-09-19 18:44:19,1000,25,0,0
2024-09-19 18:44:29,1000,25,0,0
2024-09-19 18:44:40,1000,25,0,0
2024-09-19 18:44:50,1000,25,0,0
2024-09-19 18:45:00,1000,25,0,0
2024-09-19 18:45:10,1000,25,0,0
2024-09-19 18:45:20,1000,25,0,0
2024-09-19 18:45:31,1000,25,0,0
2024-09-19 18:45:41,1000,25,0,0
2024-09-19 18:45:51,1000,25,0,0
2024-09-19 18:46:01,1000,25,0,0
2024-09-19 18:46:12,1000,25,0,0
2024-09-19 18:46:22,1000,25,0,0
2024-09-19 18:46:32,1000,25,0,0
2024-09-19 18:46:42,1000,25,0,0
2024-09-19 18:46:53,1000,25,0,0
2024-09-19 18:47:03,1000,25,0,0
2024-09-19 18:47:13,1000,25,0,0
2024-09-19 18:47:23,1000,25,0,0
2024-09-19 18:47:34,1000,25,0,0
2024-09-19 18:47:44,1000,25,0,0
2024-09-19 18:47:54,1000,25,0,0
2024-09-19 18:48:04,1000,25,0,0
2024-09-19 18:48:15,1000,25,0,0
2024-09-19 18:48:25,1000,25,0,0
2024-09-19 18:48:35,1000,25,0,0
2024-09-19 18:48:45,1000,25,0,0
2024-09-19 18:48:55,1000,25,0,0
2024-09-19 18:49:06,1000,25,0,0
2024-09-19 18:49:16,1000,25,0,0
2024-09-19 18:49:26,1000,25,0,0
2024-09-19 18:49:36,1000,25,0,0
2024-09-19 18:49:47,1000,25,0,0
2024-09-19 18:49:57,1000,25,0,0
2024-09-19 18:50:07,1000,25,0,0
2024-09-19 18:50:17,1000,25,0,0
2024-09-19 18:50:28,1000,25,0,0
2024-09-19 18:50:38,1000,25,0,0
2024-09-19 18:50:48,1000,25,0,0
2024-09-19 18:50:58,1000,25,0,0
2024-09-19 18:51:09,1000,25,0,0
2024-09-19 18:51:19,1000,25,0,0
2024-09-19 18:51:29,1000,25,0,0
2024-09-19 18:51:39,1000,25,0,0
2024-09-19 18:51:50,1000,25,0,0
2024-09-19 18:52:00,1000,25,0,0
2024-09-19 18:52:10,1000,25,0,0
2024-09-19 18:52:20,1000,25,0,0
2024-09-19 18:52:31,1000,25,0,0
2024-09-19 18:52:41,1000,25,0,0
2024-09-19 18:52:51,1000,25,0,0
2024-09-19 18:53:01,1000,25,0,0
2024-09-19 18:53:11,1000,25,0,0
2024-09-19 18:53:22,1000,25,0,0
2024-09-19 18:53:32,1000,25,0,0
2024-09-19 18:53:42,1000,25,0,0
2024-09-19 18:53:52,1000,25,0,0
2024-09-19 18:54:03,1000,25,0,0
2024-09-19 18:54:13,1000,25,0,0
2024-09-19 18:54:23,1000,25,0,3
2024-09-19 18:54:33,1000,25,0,3
2024-09-19 18:54:44,1000,25,0,3
2024-09-19 18:54:54,1000,25,0,3
2024-09-19 18:55:04,1000,25,0,3
2024-09-19 18:55:14,1000,25,0,3
2024-09-19 18:55:25,1000,25,0,3
2024-09-19 18:55:35,1000,25,0,3
2024-09-19 18:55:45,1000,25,0,3
2024-09-19 18:55:55,1000,25,0,3
2024-09-19 18:56:06,1000,25,0,3
2024-09-19 18:56:16,1000,25,0,3
2024-09-19 18:56:26,1000,25,0,3
2024-09-19 18:56:36,1000,25,0,3
2024-09-19 18:56:46,1000,25,0,3
2024-09-19 18:56:57,1000,25,0,3
2024-09-19 18:57:07,1000,25,0,3
2024-09-19 18:57:17,1000,25,0,3
2024-09-19 18:57:27,1000,25,0,3
2024-09-19 18:57:38,1000,25,0,3
2024-09-19 18:57:48,1000,25,0,3
2024-09-19 18:57:58,1000,25,0,3
2024-09-19 18:58:08,1000,25,0,3
2024-09-19 18:58:19,1000,25,0,3
2024-09-19 18:58:29,1000,25,0,3
2024-09-19 18:58:39,1000,25,0,3
2024-09-19 18:58:49,1000,25,0,3
